sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	179	18	18	0.49255121042830535	0.18839230291744258	0.4642374668538893	0.041638489127833814
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	179	17	17	1.2040749260598094	0.2172198488333881	0.6027890625326662	0.06648957231019552
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	179	10	10	0.44469273743016763	0.22569832402234638	0.5154252984394259	0.3272620503206496
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	179	1	1	0.1787709497206704	0.1452513966480447	0.3097237242833562	0.3097237242833562
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	179	1	1	0.061452513966480445	0.061452513966480445	0.12109078028621159	0.12109078028621159
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	179	2	2	1.340782122905028	0.4553072625698324	1.1595504062725255	1.1595504062725255
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	179	7	7	0.24341580207501995	0.18355945730247406	0.3877230559375708	0.37029361449023346
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	179	1	1	0.061452513966480445	0.061452513966480445	0.12109078028621159	0.12109078028621159
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	179	2	2	1.340782122905028	0.4553072625698324	1.1595504062725255	1.1595504062725255
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	179	1	1	0.061452513966480445	0.061452513966480445	0.12109078028621159	0.12109078028621159
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	179	21	21	0.3684490555998936	0.20058526203777602	0.4559233873296515	0.20143988407165733
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	179	2	2	0.025139664804469275	0.0223463687150838	0.0469932967467273	0.0469932967467273
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	179	50	50	2.1665921787709497	0.19966480446927373	0.5997482798949965	0.0801479846945356
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	179	79	6	0.04129835230888905	0.020012728944204795	0.05876971220336669	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	179	135	6	0.07630871094558246	0.03691289054417546	0.10730267176741386	0.06581593352550706
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	179	3	2	0.0893854748603352	0.04283054003724395	0.12563473098698077	0.049729795773882673
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	179	6	4	0.05493482309124767	0.0260707635009311	0.07875494708945628	0.05792462071001388
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	179	81	9	0.030553831298710254	0.0148975791433892	0.044158158841139585	0.027794065593582253
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	179	61	8	0.06200201483652349	0.026650792197087644	0.08238524767022716	0.022284409782612653
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	179	4	3	0.08798882681564246	0.043296089385474856	0.1260902670113722	0.10582157100643164
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	179	11	4	0.012188928390045707	0.006602336211274759	0.018665637647602915	0.016697817603841703
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	179	70	7	0.06640063846767756	0.030646448523543496	0.0913438783324765	0.038845193038448335
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	179	8	3	0.24162011173184358	0.10125698324022346	0.31017905196769463	0.3847339067601232
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	179	6	4	0.12197392923649908	0.06517690875232775	0.17846060673417383	0.19877002679414887
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	179	7	4	0.027134876296887468	0.015163607342378291	0.04171401298373264	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	179	250	16	0.05414525139664804	0.02475977653631285	0.07516178976471581	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	179	93	15	0.0927494443443263	0.04204961854988887	0.1255559279529671	0.05531638795265362
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	179	12	11	0.1378026070763501	0.06657355679702048	0.19077257348462037	0.15421549566321635
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	179	30	14	0.043389199255121046	0.019925512104283054	0.059876012576348	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	179	351	29	0.06306005188686753	0.028824269047732734	0.08645783880417272	0.04414320359511172
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	179	40	28	0.2636871508379888	0.10279329608938548	0.32173206659933506	0.297404821961894
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	179	10	9	0.11340782122905028	0.057541899441340784	0.1606691082871899	0.12003106482387788
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	179	19	11	0.0567480152896207	0.02646280505733608	0.07778543183595545	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	179	8	1	0.06564245810055866	0.029329608938547486	0.09022810626803848	0.049715186356651286
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	179	1	1	0.0	0.0	0.0	0.0
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	179	323	18	0.054240102392030025	0.02511372087794247	0.0750429746356243	0.03886012353697879
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	179	215	19	0.05105885409899961	0.023645576198518904	0.07081581430515979	0.027794065593582253
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	179	16	13	0.10544692737430167	0.05272346368715084	0.1504904675511841	0.13829362214432053
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	179	35	17	0.05857940941739825	0.024581005586592177	0.07741699987805724	0.03872313612577252
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	179	311	20	0.0521115881370242	0.024322333794391852	0.07270808129908882	0.0333806577723532
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	179	122	18	0.0614983057056507	0.02820771132887627	0.08497680671933595	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	179	16	12	0.13756983240223464	0.06284916201117319	0.1858751840369373	0.15647274756708285
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	179	34	14	0.06227407163982912	0.027604337824515282	0.08514174192038104	0.05531638795265362
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	179	282	20	0.05010103411387139	0.02282182336859622	0.06908252799481472	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	179	83	18	0.09234704179847883	0.039308070269906445	0.12065231397310636	0.049729795773882673
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	179	13	10	0.12118607649333907	0.05414697034808766	0.16271151469965422	0.06606917972891543
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	179	31	12	0.05676698504234998	0.026130834384573795	0.07928074357502118	0.03886012353697879
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	179	6	1	0.11824953445065178	0.04934823091247672	0.15413640770683434	0.057899487751399054
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	179	84	5	0.058326682628358606	0.02700186219739292	0.08027520882578557	0.03879162983137566
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	179	96	5	0.06878491620111732	0.034217877094972066	0.09874332222514727	0.06606917972891543
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	179	2	2	0.07541899441340782	0.04189944134078212	0.11420145927458805	0.11420145927458805
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	179	10	5	0.07653631284916201	0.029050279329608943	0.09646943165730457	0.0442264659498276
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	179	63	4	0.045934202358783364	0.0222576926487541	0.06516528355623037	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	179	95	4	0.06827403704792707	0.03422522787415466	0.0982628879253413	0.06606917972891543
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	179	2	1	0.030726256983240222	0.01675977653631285	0.04701976203921307	0.04701976203921307
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	179	4	3	0.046089385474860335	0.023743016759776536	0.06826442983781764	0.05792462071001388
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	179	11	3	0.028948704926358558	0.015236160487557134	0.04339148745247456	0.016697817603841703
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	179	50	2	0.03486033519553072	0.01642458100558659	0.04943344344014197	0.016697817603841703
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	179	1	1	0.0223463687150838	0.01675977653631285	0.03886012353697879	0.03886012353697879
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	179	17	1	0.017088399605652314	0.009858692080184028	0.026550263516448264	0.01115763722822633
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	179	2	1	0.0782122905027933	0.04748603351955308	0.12170195518389326	0.12170195518389326
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	179	2	1	0.030726256983240226	0.01675977653631285	0.04699038397286895	0.04699038397286895
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	179	59	4	0.036928321181706275	0.01799072057570306	0.05319339530013597	0.03327353135820785
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	179	20	4	0.0659217877094972	0.029329608938547486	0.09017255078362427	0.027794065593582253
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	179	3	3	0.1675977653631285	0.0782122905027933	0.2314958209982411	0.18727268716751277
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	179	10	3	0.03798882681564246	0.02011173184357542	0.057006946257311494	0.058011812270091834
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	179	26	1	0.03996562097120756	0.01847872797593468	0.05648053714068702	0.044309728304543466
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	179	1	1	0.27932960893854747	0.10614525139664804	0.3524814491101327	0.3524814491101327
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	179	7	1	0.06624102154828412	0.0335195530726257	0.09723533557399293	0.08229417011274212
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	179	220	12	0.05015236160487557	0.023895378364652105	0.07063217279578596	0.03879162983137566
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	179	78	12	0.06660936828534594	0.030368142099985677	0.09160605722523248	0.04701976203921307
GSM9558425	H390	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	179	10	8	0.11955307262569832	0.05698324022346368	0.16643700485463497	0.15647274756708285
